"SurfaceFk","TripID","TripType","StationID","CollectionDateTime","LakeElevation_m","BottomSounding_m","IntakeDepth_m","CloudCover_pct","Inlet"
4545,"LP110106","Reservoir Wide","LPESC119",2011-01-09 14:15:00,1104.857328,56,47.2,"10",FALSE
4546,"LP110106","Reservoir Wide","LPESC200",2011-01-09 15:20:00,1104.857328,34.9,47.2,"5",FALSE
4547,"LP110106","Reservoir Wide","LPSJR193",2011-01-10 09:45:00,1104.796368,72.4,47.14,"0",FALSE
4548,"LP110106","Reservoir Wide","LPCRDT06",2011-01-10 15:30:00,1104.796368,,47.14,"",FALSE
4549,"LP110106","Reservoir Wide","LPCR-249",2011-01-11 09:00:00,1104.73236,,47.08,"",FALSE
4550,"LP110514","Forebay ","LPCRDT07",2011-05-12 09:30:00,1101.656928,,44,"",FALSE
4551,"LP110514","Forebay ","LPCR-249",2011-05-12 11:45:00,1101.656928,,44,"",FALSE
4552,"LP110514","Forebay ","LPCR0024",2011-05-14 08:00:00,1101.937344,131.7,44.28,"75",FALSE
4553,"LP110614","Reservoir Wide","LPCR0024",2011-06-14 09:30:00,1108.194888,137.5,50.54,"5",FALSE
4554,"LP110614","Reservoir Wide","LPCR0250",2011-06-14 12:15:00,1108.194888,136.9,50.54,"3",FALSE
4555,"LP110614","Reservoir Wide","LPCR0453",2011-06-14 13:05:00,1108.194888,133,50.54,"3",FALSE
4556,"LP110614","Reservoir Wide","LPCR0905",2011-06-14 16:00:00,1108.194888,114.2,50.54,"2",FALSE
4557,"LP110614","Reservoir Wide","LPCR1001",2011-06-14 17:00:00,1108.194888,110.3,50.54,"5",FALSE
4558,"LP110614","Reservoir Wide","LPSJR193",2011-06-14 18:30:00,1108.194888,75,50.54,"5",FALSE
4559,"LP110614","Reservoir Wide","LPSJR329",2011-06-15 07:15:00,1108.505784,59.1,50.85,"0",FALSE
4560,"LP110614","Reservoir Wide","LPSJR431",2011-06-15 08:00:00,1108.505784,39,50.85,"0",FALSE
4561,"LP110614","Reservoir Wide","LPSJR530",2011-06-15 08:45:00,1108.505784,20.5,50.85,"0",FALSE
4562,"LP110614","Reservoir Wide","LPSJR625",2011-06-15 09:30:00,1108.505784,9.8,50.85,"0",FALSE
4563,"LP110614","Reservoir Wide","LPSJR686",2011-06-15 10:45:00,1108.505784,5,50.85,"0",TRUE
4564,"LP110614","Reservoir Wide","LPSJR240",2011-06-15 13:15:00,1108.505784,73.1,50.85,"0",FALSE
4565,"LP110614","Reservoir Wide","LPSJR070",2011-06-15 15:20:00,1108.505784,104.2,50.85,"0",FALSE
4566,"LP110614","Reservoir Wide","LPCR1080",2011-06-15 16:00:00,1108.505784,110,50.85,"0",FALSE
4567,"LP110614","Reservoir Wide","LPCR1169",2011-06-15 16:30:00,1108.505784,109.3,50.85,"8",FALSE
4568,"LP110614","Reservoir Wide","LPCR1395",2011-06-16 06:40:00,1108.838016,105.4,51.18,"10",FALSE
4569,"LP110614","Reservoir Wide","LPCR1587",2011-06-16 07:40:00,1108.838016,90.8,51.18,"5",FALSE
4570,"LP110614","Reservoir Wide","LPCR1679",2011-06-16 08:45:00,1108.838016,85.8,51.18,"20",FALSE
4571,"LP110614","Reservoir Wide","LPCR1799",2011-06-16 12:30:00,1108.838016,80.2,51.18,"20",FALSE
4572,"LP110614","Reservoir Wide","LPCR1933",2011-06-16 13:15:00,1108.838016,76.1,51.18,"35",FALSE
4573,"LP110614","Reservoir Wide","LPCR2085",2011-06-16 14:15:00,1108.838016,64.5,51.18,"30",FALSE
4574,"LP110614","Reservoir Wide","LPCR2255",2011-06-16 15:15:00,1108.838016,53.3,51.18,"50",FALSE
4575,"LP110614","Reservoir Wide","LPCR2387",2011-06-16 16:00:00,1108.838016,26.7,51.18,"50",FALSE
4576,"LP110614","Reservoir Wide","LPCR2520",2011-06-16 17:00:00,1108.838016,13,51.18,"50",TRUE
4577,"LP110614","Reservoir Wide","LPESC072",2011-06-17 11:40:00,1109.112336,70.1,51.46,"100",FALSE
4578,"LP110614","Reservoir Wide","LPESC119",2011-06-17 12:00:00,1109.112336,59.8,51.46,"100",FALSE
4579,"LP110614","Reservoir Wide","LPESC200",2011-06-17 12:40:00,1109.112336,38.7,51.46,"100",FALSE
4580,"LP110614","Reservoir Wide","LPESC273",2011-06-17 13:15:00,1109.112336,9.9,51.46,"100",FALSE
4581,"LP110614","Reservoir Wide","LPESC322",2011-06-17 14:00:00,1109.112336,1.4,51.46,"100",TRUE
4582,"LP110614","Reservoir Wide","LPCRDT07",2011-06-18 16:50:00,1109.383608,,51.73,"",FALSE
4583,"LP110614","Reservoir Wide","LPCR-249",2011-06-18 19:30:00,1109.383608,,51.73,"",FALSE
4584,"LP110711","Forebay ","LPCR-249",2011-07-11 09:15:00,1114.278696,,56.62,"100",FALSE
4585,"LP110711","Forebay ","LPCR0024",2011-07-11 12:45:00,1114.278696,143.3,56.62,"95",FALSE
4586,"LP110711","Forebay ","LPCRDT07",2011-07-12 15:00:00,1114.452432,,56.8,"",FALSE
4587,"LP110815","Reservoir Wide","LPCR-249",2011-08-15 11:45:00,1115.220528,,57.56,"",FALSE
4588,"LP110815","Reservoir Wide","LPCR-249",2011-08-15 12:30:00,1115.220528,,57.56,"",FALSE
4589,"LP110815","Reservoir Wide","LPCRDT02",2011-08-16 09:00:00,1115.147376,,57.49,"",FALSE
4590,"LP110815","Reservoir Wide","LPCRDT05",2011-08-16 09:00:00,1115.147376,,57.49,"",FALSE
4591,"LP110815","Reservoir Wide","LPCRDT08",2011-08-16 09:00:00,1115.147376,,57.49,"",FALSE
4592,"LP110815","Reservoir Wide","LPCR0024",2011-08-16 14:00:00,1115.147376,144.2,57.49,"0",FALSE
4593,"LP110815","Reservoir Wide","LPCR0250",2011-08-16 16:00:00,1115.147376,143.4,57.49,"0",FALSE
4594,"LP110815","Reservoir Wide","LPCR0453",2011-08-16 17:00:00,1115.147376,139.5,57.49,"2",FALSE
4595,"LP110815","Reservoir Wide","LPCR0905",2011-08-17 07:15:00,1115.08032,120.7,57.42,"10",FALSE
4596,"LP110815","Reservoir Wide","LPCR1001",2011-08-17 08:15:00,1115.08032,114,57.42,"",FALSE
4597,"LP110815","Reservoir Wide","LPSJR193",2011-08-17 09:20:00,1115.08032,81.4,57.42,"5",FALSE
4598,"LP110815","Reservoir Wide","LPSJR329",2011-08-17 11:00:00,1115.08032,65.3,57.42,"5",FALSE
4599,"LP110815","Reservoir Wide","LPSJR431",2011-08-17 12:15:00,1115.08032,45.1,57.42,"15",FALSE
4600,"LP110815","Reservoir Wide","LPSJR530",2011-08-17 13:00:00,1115.08032,27,57.42,"10",FALSE
4601,"LP110815","Reservoir Wide","LPSJR625",2011-08-17 13:40:00,1115.08032,15.9,57.42,"",FALSE
4602,"LP110815","Reservoir Wide","LPSJR740",2011-08-17 14:20:00,1115.08032,6.4,57.42,"15",FALSE
4603,"LP110815","Reservoir Wide","LPSJR860",2011-08-17 16:10:00,1115.08032,2.1,57.42,"15",TRUE
4604,"LP110815","Reservoir Wide","LPSJR070",2011-08-18 07:15:00,1115.022408,110.2,57.37,"0",FALSE
4605,"LP110815","Reservoir Wide","LPCR1080",2011-08-18 07:50:00,1115.022408,116.1,57.37,"",FALSE
4606,"LP110815","Reservoir Wide","LPCR1169",2011-08-18 08:30:00,1115.022408,115.2,57.37,"5",FALSE
4607,"LP110815","Reservoir Wide","LPCR1679",2011-08-18 11:20:00,1115.022408,91.7,57.37,"15",FALSE
4608,"LP110815","Reservoir Wide","LPCR1799",2011-08-18 14:30:00,1115.022408,86.4,57.37,"40",FALSE
4609,"LP110815","Reservoir Wide","LPCR1933",2011-08-18 15:30:00,1115.022408,82.2,57.37,"50",FALSE
4610,"LP110815","Reservoir Wide","LPCR2085",2011-08-18 16:00:00,1115.022408,71.5,57.37,"30",FALSE
4611,"LP110815","Reservoir Wide","LPCR2255",2011-08-18 17:20:00,1115.022408,59.5,57.37,"50",FALSE
4612,"LP110815","Reservoir Wide","LPCR2387",2011-08-18 18:00:00,1115.022408,33.7,57.37,"90",FALSE
4613,"LP110815","Reservoir Wide","LPCR2618",2011-08-19 07:30:00,1114.949256,25,57.29,"5",TRUE
4614,"LP110815","Reservoir Wide","LPCR1587",2011-08-19 13:10:00,1114.949256,97.2,57.29,"10",FALSE
4615,"LP110815","Reservoir Wide","LPCR1395",2011-08-19 14:20:00,1114.949256,111.3,57.29,"5",FALSE
4616,"LP110815","Reservoir Wide","LPESC072",2011-08-19 15:20:00,1114.949256,75.4,57.29,"20",FALSE
4617,"LP110815","Reservoir Wide","LPESC119",2011-08-19 16:00:00,1114.949256,65.5,57.29,"20",FALSE
4618,"LP110815","Reservoir Wide","LPESC200",2011-08-19 17:00:00,1114.949256,44.3,57.29,"10",FALSE
4619,"LP110815","Reservoir Wide","LPESC370",2011-08-19 18:10:00,1114.949256,1,57.29,"0",TRUE
4620,"LP110815","Reservoir Wide","LPESC273",2011-08-20 07:30:00,1114.885248,15.8,57.23,"0",FALSE
4621,"LP110922","Forebay ","LPCR-249",2011-09-22 09:45:00,1113.659952,,56,"",FALSE
4622,"LP110922","Forebay ","LPCRDT02",2011-09-22 13:30:00,1113.659952,,56,"",FALSE
4623,"LP111102","Forebay ","LPCR-249",2011-11-01 09:30:00,1112.58096,,54.92,"0",FALSE
4624,"LP111102","Forebay ","LPCR0024",2011-11-02 08:30:00,1112.559624,141.5,54.9,"0",FALSE
4625,"LP111102","Forebay ","LPCRDT07",2011-11-02 13:00:00,1112.559624,,54.9,"",FALSE
4626,"LP161107","Reservoir Wide","LPCR0024",2011-11-09 16:20:00,1112.361504,129,54.71,"",FALSE
4627,"LP111202","Reservoir Wide","LPSJR686",2011-12-02 09:30:00,1111.084392,7,53.43,"95",TRUE
4628,"LP111202","Reservoir Wide","LPSJR625",2011-12-02 10:45:00,1111.084392,12.9,53.43,"100",FALSE
4629,"LP111202","Reservoir Wide","LPSJR530",2011-12-02 11:30:00,1111.084392,23.7,53.43,"100",FALSE
4630,"LP111202","Reservoir Wide","LPSJR431",2011-12-02 12:00:00,1111.084392,41.9,53.43,"100",FALSE
4631,"LP111202","Reservoir Wide","LPSJR329",2011-12-02 12:45:00,1111.084392,61.5,53.43,"100",FALSE
4632,"LP111202","Reservoir Wide","LPSJR193",2011-12-02 13:30:00,1111.084392,78.3,53.43,"100",FALSE
4633,"LP111202","Reservoir Wide","LPSJR070",2011-12-02 15:10:00,1111.084392,107,53.43,"97",FALSE
4634,"LP111202","Reservoir Wide","LPCR2520",2011-12-03 13:05:00,1111.038672,11.9,53.38,"70",TRUE
4635,"LP111202","Reservoir Wide","LPCR2387",2011-12-03 14:15:00,1111.038672,30.2,53.38,"70",FALSE
4636,"LP111202","Reservoir Wide","LPCR2255",2011-12-03 15:20:00,1111.038672,56.1,53.38,"40",FALSE
4637,"LP111202","Reservoir Wide","LPCR2085",2011-12-03 16:15:00,1111.038672,68,53.38,"15",FALSE
4638,"LP111202","Reservoir Wide","LPCR1933",2011-12-04 08:00:00,1110.971616,78.5,53.32,"15",FALSE
4639,"LP111202","Reservoir Wide","LPCR1799",2011-12-04 08:45:00,1110.971616,82.5,53.32,"20",FALSE
4640,"LP111202","Reservoir Wide","LPCR1679",2011-12-04 10:45:00,1110.971616,88.2,53.32,"30",FALSE
4641,"LP111202","Reservoir Wide","LPCR1587",2011-12-04 11:45:00,1110.971616,93.2,53.32,"40",FALSE
4642,"LP111202","Reservoir Wide","LPCR1395",2011-12-04 12:30:00,1110.971616,107.1,53.32,"35",FALSE
4643,"LP111202","Reservoir Wide","LPESC325",2011-12-04 14:30:00,1110.971616,2.2,53.32,"0",TRUE
4644,"LP111202","Reservoir Wide","LPESC273",2011-12-04 15:00:00,1110.971616,11.9,53.32,"50",FALSE
4645,"LP111202","Reservoir Wide","LPESC200",2011-12-04 15:20:00,1110.971616,40.6,53.32,"50",FALSE
4646,"LP111202","Reservoir Wide","LPESC119",2011-12-04 15:50:00,1110.971616,62,53.32,"60",FALSE
4647,"LP111202","Reservoir Wide","LPESC072",2011-12-04 16:20:00,1110.971616,73.2,53.32,"",FALSE
4648,"LP111202","Reservoir Wide","LPCR1169",2011-12-05 09:45:00,1110.910656,111.7,53.25,"5",FALSE
4649,"LP111202","Reservoir Wide","LPCR1080",2011-12-05 11:30:00,1110.910656,112.5,53.25,"2",FALSE
4650,"LP111202","Reservoir Wide","LPCR1001",2011-12-05 12:00:00,1110.910656,113.5,53.25,"2",FALSE
4651,"LP111202","Reservoir Wide","LPCR0905",2011-12-05 12:30:00,1110.910656,117,53.25,"2",FALSE
4652,"LP111202","Reservoir Wide","LPCR0453",2011-12-05 14:50:00,1110.910656,136.1,53.25,"5",FALSE
4653,"LP111202","Reservoir Wide","LPCR0250",2011-12-05 15:45:00,1110.910656,139.7,53.25,"2",FALSE
4654,"LP111202","Reservoir Wide","LPCR0024",2011-12-06 08:40:00,1110.861888,140,53.21,"",FALSE
4655,"LP111202","Reservoir Wide","LPCRDT07",2011-12-06 14:10:00,1110.861888,,53.21,"",FALSE
4656,"LP111202","Reservoir Wide","LPCR-249",2011-12-07 09:10:00,1110.79788,,53.14,"",FALSE
4657,"LP120109","Forebay ","LPCRDT07",2012-01-09 11:00:00,1109.054424,,51.4,"",FALSE
4658,"LP120109","Forebay ","LPCR0024",2012-01-09 16:00:00,1109.054424,138.6,51.4,"30",FALSE
4659,"LP120109","Forebay ","LPCR-249",2012-01-10 11:30:00,1109.026992,,51.37,"",FALSE
4660,"LP120210","Forebay ","LPCRDT04",2012-02-09 13:30:00,1108.380816,,50.72,"",FALSE
4661,"LP120210","Forebay ","LPCR-249",2012-02-10 09:45:00,1108.353384,,50.7,"",FALSE
4662,"LP120210","Forebay ","LPCR0024",2012-02-10 13:45:00,1108.353384,138.7,50.7,"0",FALSE
4663,"LP120310","Reservoir Wide","LPCR0024",2012-03-10 12:10:00,1107.938856,138.4,50.28,"0",FALSE
4664,"LP120310","Reservoir Wide","LPCR0250",2012-03-10 14:00:00,1107.938856,137.5,50.28,"0",FALSE
4665,"LP120310","Reservoir Wide","LPCR0453",2012-03-10 14:55:00,1107.938856,134,50.28,"0",FALSE
4666,"LP120310","Reservoir Wide","LPCR0905",2012-03-10 17:30:00,1107.938856,115,50.28,"0",FALSE
4667,"LP120310","Reservoir Wide","LPSJR720",2012-03-11 12:20:00,1107.935808,2.7,50.28,"0",TRUE
4668,"LP120310","Reservoir Wide","LPSJR660",2012-03-11 12:50:00,1107.935808,5.9,50.28,"0",FALSE
4669,"LP120310","Reservoir Wide","LPSJR625",2012-03-11 13:05:00,1107.935808,10,50.28,"0",FALSE
4670,"LP120310","Reservoir Wide","LPSJR530",2012-03-11 13:35:00,1107.935808,20.7,50.28,"0",FALSE
4671,"LP120310","Reservoir Wide","LPSJR431",2012-03-11 14:20:00,1107.935808,39.4,50.28,"0",FALSE
4672,"LP120310","Reservoir Wide","LPSJR329",2012-03-11 15:30:00,1107.935808,59.5,50.28,"0",FALSE
4673,"LP120310","Reservoir Wide","LPSJR193",2012-03-11 16:20:00,1107.935808,76.2,50.28,"20",FALSE
4674,"LP120310","Reservoir Wide","LPSJR070",2012-03-11 17:00:00,1107.935808,104.5,50.28,"50",FALSE
4675,"LP120310","Reservoir Wide","LPCR1001",2012-03-11 17:30:00,1107.935808,111.4,50.28,"50",FALSE
4676,"LP120310","Reservoir Wide","LPCR1080",2012-03-11 18:10:00,1107.935808,110.4,50.28,"50",FALSE
4677,"LP120310","Reservoir Wide","LPCR1169",2012-03-12 08:00:00,1107.929712,109.5,50.27,"90",FALSE
4678,"LP120310","Reservoir Wide","LPCR1799",2012-03-12 13:30:00,1107.929712,80.7,50.27,"30",FALSE
4679,"LP120310","Reservoir Wide","LPCR1933",2012-03-12 14:15:00,1107.929712,76.3,50.27,"30",FALSE
4680,"LP120310","Reservoir Wide","LPCR2085",2012-03-12 15:00:00,1107.929712,65.7,50.27,"40",FALSE
4681,"LP120310","Reservoir Wide","LPCR2255",2012-03-12 16:15:00,1107.929712,53.6,50.27,"90",FALSE
4682,"LP120310","Reservoir Wide","LPCR2387",2012-03-12 17:00:00,1107.929712,28,50.27,"40",FALSE
4683,"LP120310","Reservoir Wide","LPCR2520",2012-03-13 07:50:00,1107.920568,10,50.26,"40",TRUE
4684,"LP120310","Reservoir Wide","LPCR1679",2012-03-13 13:25:00,1107.920568,86,50.26,"40",FALSE
4685,"LP120310","Reservoir Wide","LPCR1587",2012-03-13 14:10:00,1107.920568,91.4,50.26,"30",FALSE
4686,"LP120310","Reservoir Wide","LPCR1395",2012-03-13 15:30:00,1107.920568,105.6,50.26,"30",FALSE
4687,"LP120310","Reservoir Wide","LPESC072",2012-03-13 16:50:00,1107.920568,70.2,50.26,"5",FALSE
4688,"LP120310","Reservoir Wide","LPESC119",2012-03-13 17:10:00,1107.920568,59.7,50.26,"0",FALSE
4689,"LP120310","Reservoir Wide","LPESC200",2012-03-13 17:50:00,1107.920568,38,50.26,"0",FALSE
4690,"LP120310","Reservoir Wide","LPESC298",2012-03-13 18:20:00,1107.920568,3,50.26,"0",TRUE
4691,"LP120310","Reservoir Wide","LPESC273",2012-03-14 07:45:00,1107.920568,9.2,50.26,"10",FALSE
4692,"LP120310","Reservoir Wide","LPCR0697",2012-03-14 10:20:00,1107.920568,125.1,50.26,"",FALSE
4693,"LP120310","Reservoir Wide","LPCR-249",2012-03-14 15:50:00,1107.920568,,50.26,"",FALSE
4694,"LP120310","Reservoir Wide","LPCRDT06",2012-03-15 08:50:00,1107.923616,,50.27,"",FALSE
4695,"LP120409","Other","LPCR0024",2012-04-09 10:00:00,1108.173552,137.8,50.52,"0",FALSE
4696,"LP120409","Other","LPCR0250",2012-04-09 11:20:00,1108.173552,137.4,50.52,"0",FALSE
4697,"LP120420","Forebay ","LPCRDT01",2012-04-19 09:15:00,1108.228416,,50.57,"",FALSE
4698,"LP120420","Forebay ","LPCR-249",2012-04-19 13:45:00,1108.228416,,50.57,"15",FALSE
4699,"LP120420","Forebay ","LPCR0024",2012-04-20 08:40:00,1108.231464,137.9,50.58,"0",FALSE
4700,"LP120512","Forebay ","LPCR0024",2012-05-12 10:15:00,1108.23756,138.1,50.58,"",FALSE
4701,"LP120512","Forebay ","LPCRDT03",2012-06-01 09:37:00,1108.524072,,50.87,"",FALSE
4702,"LP120512","Forebay ","LPCR-249",2012-06-01 13:50:00,1108.524072,,50.87,"",FALSE
4703,"LP120617","Reservoir Wide","LPCR0024",2012-06-17 12:25:00,1108.19184,137.9,50.54,"1",FALSE
4704,"LP120617","Reservoir Wide","LPCR0250",2012-06-17 14:46:00,1108.19184,137.3,50.54,"1",FALSE
4705,"LP120617","Reservoir Wide","LPCR0453",2012-06-17 15:45:00,1108.19184,133.5,50.54,"1",FALSE
4706,"LP120617","Reservoir Wide","LPCR0905",2012-06-17 18:30:00,1108.19184,114.9,50.54,"0",FALSE
4707,"LP120617","Reservoir Wide","LPCR1001",2012-06-18 06:20:00,1108.14612,111,50.49,"0",FALSE
4708,"LP120617","Reservoir Wide","LPSJR070",2012-06-18 07:00:00,1108.14612,104.5,50.49,"0",FALSE
4709,"LP120617","Reservoir Wide","LPSJR193",2012-06-18 07:35:00,1108.14612,75.7,50.49,"0",FALSE
4710,"LP120617","Reservoir Wide","LPSJR329",2012-06-18 08:50:00,1108.14612,59,50.49,"0",FALSE
4711,"LP120617","Reservoir Wide","LPSJR431",2012-06-18 09:30:00,1108.14612,39.5,50.49,"0",FALSE
4712,"LP120617","Reservoir Wide","LPSJR530",2012-06-18 10:35:00,1108.14612,20.5,50.49,"0",FALSE
4713,"LP120617","Reservoir Wide","LPSJR625",2012-06-18 10:55:00,1108.14612,9.6,50.49,"0",FALSE
4714,"LP120617","Reservoir Wide","LPSJR695",2012-06-18 11:30:00,1108.14612,2,50.49,"0",TRUE
4715,"LP120617","Reservoir Wide","LPCR1080",2012-06-18 17:25:00,1108.14612,110.3,50.49,"0",FALSE
4716,"LP120617","Reservoir Wide","LPCR1169",2012-06-19 06:28:00,1108.1004,109.3,50.44,"0",FALSE
4717,"LP120617","Reservoir Wide","LPCR1395",2012-06-19 08:10:00,1108.1004,105.3,50.44,"0",FALSE
4718,"LP120617","Reservoir Wide","LPCR1587",2012-06-19 09:00:00,1108.1004,90.8,50.44,"0",FALSE
4719,"LP120617","Reservoir Wide","LPCR1679",2012-06-19 09:40:00,1108.1004,85.3,50.44,"0",FALSE
4720,"LP120617","Reservoir Wide","LPCR1799",2012-06-19 12:00:00,1108.1004,80.2,50.44,"0",FALSE
4721,"LP120617","Reservoir Wide","LPCR1933",2012-06-19 12:50:00,1108.1004,76.4,50.44,"0",FALSE
4722,"LP120617","Reservoir Wide","LPCR2085",2012-06-19 13:50:00,1108.1004,65.5,50.44,"0",FALSE
4723,"LP120617","Reservoir Wide","LPCR2255",2012-06-19 15:00:00,1108.1004,53.5,50.44,"0",FALSE
4724,"LP120617","Reservoir Wide","LPCR2387",2012-06-19 15:45:00,1108.1004,27.8,50.44,"0",FALSE
4725,"LP120617","Reservoir Wide","LPCR2520",2012-06-19 16:50:00,1108.1004,8.7,50.44,"0",TRUE
4726,"LP120617","Reservoir Wide","LPESC119",2012-06-20 11:00:00,1108.060776,59.4,50.4,"0",FALSE
4727,"LP120617","Reservoir Wide","LPESC200",2012-06-20 12:15:00,1108.060776,37.6,50.4,"0",FALSE
4728,"LP120617","Reservoir Wide","LPESC273",2012-06-20 12:55:00,1108.060776,8.8,50.4,"0",FALSE
4729,"LP120617","Reservoir Wide","LPESC307",2012-06-20 13:30:00,1108.060776,1.8,50.4,"0",TRUE
4730,"LP120617","Reservoir Wide","LPESC100",2012-06-20 15:15:00,1108.060776,61,50.4,"0",FALSE
4731,"LP120617","Reservoir Wide","LPESC069",2012-06-20 15:45:00,1108.060776,71.1,50.4,"0",FALSE
4732,"LP120617","Reservoir Wide","LPCR-249",2012-06-21 12:50:00,1108.00896,,50.35,"",FALSE
4733,"LP120617","Reservoir Wide","LPCRDT07",2012-06-21 13:10:00,1108.00896,,50.35,"",FALSE
4734,"LP120726","Forebay ","LPCR0024",2012-07-26 10:00:00,1106.189304,136.3,48.53,"",FALSE
4735,"LP120726","Forebay ","LPCR-249",2012-07-31 08:24:00,1105.95156,,48.3,"",FALSE
4736,"LP120726","Forebay ","LPCRDT07",2012-07-31 13:38:00,1105.95156,,48.3,"",FALSE
4737,"LP120824","Reservoir Wide","LPCR0024",2012-08-24 12:15:00,1104.753696,134.1,47.1,"1",FALSE
4738,"LP120824","Reservoir Wide","LPCR0250",2012-08-24 14:50:00,1104.753696,133.5,47.1,"15",FALSE
4739,"LP120824","Reservoir Wide","LPCR0905",2012-08-25 06:55:00,1104.71712,111,47.06,"0",FALSE
4740,"LP120824","Reservoir Wide","LPCR1001",2012-08-25 07:50:00,1104.71712,107.2,47.06,"0",FALSE
4741,"LP120824","Reservoir Wide","LPSJR070",2012-08-25 08:35:00,1104.71712,100.6,47.06,"1",FALSE
4742,"LP120824","Reservoir Wide","LPSJR193",2012-08-25 09:15:00,1104.71712,71.8,47.06,"0",FALSE
4743,"LP120824","Reservoir Wide","LPSJR329",2012-08-25 10:30:00,1104.71712,55.3,47.06,"1",FALSE
4744,"LP120824","Reservoir Wide","LPSJR431",2012-08-25 11:00:00,1104.71712,35.4,47.06,"1",FALSE
4745,"LP120824","Reservoir Wide","LPSJR530",2012-08-25 12:02:00,1104.71712,16.9,47.06,"1",FALSE
4746,"LP120824","Reservoir Wide","LPSJR625",2012-08-25 12:30:00,1104.71712,5.9,47.06,"0",FALSE
4747,"LP120824","Reservoir Wide","LPSJR660",2012-08-25 13:00:00,1104.71712,2,47.06,"0",TRUE
4748,"LP120824","Reservoir Wide","LPCR1080",2012-08-25 15:45:00,1104.71712,106.5,47.06,"10",FALSE
4749,"LP120824","Reservoir Wide","LPCR1169",2012-08-25 16:20:00,1104.71712,105.8,47.06,"10",FALSE
4750,"LP120824","Reservoir Wide","LPCR1395",2012-08-26 07:40:00,1104.668352,101.4,47.01,"8",FALSE
4751,"LP120824","Reservoir Wide","LPCR1587",2012-08-26 08:30:00,1104.668352,87.1,47.01,"5",FALSE
4752,"LP120824","Reservoir Wide","LPCR1679",2012-08-26 10:10:00,1104.668352,81.7,47.01,"1",FALSE
4753,"LP120824","Reservoir Wide","LPCR1799",2012-08-26 12:00:00,1104.668352,76.1,47.01,"8",FALSE
4754,"LP120824","Reservoir Wide","LPCR1933",2012-08-26 12:45:00,1104.668352,72.7,47.01,"0",FALSE
4755,"LP120824","Reservoir Wide","LPCR2085",2012-08-26 13:50:00,1104.668352,62,47.01,"5",FALSE
4756,"LP120824","Reservoir Wide","LPCR2255",2012-08-26 15:25:00,1104.668352,49.5,47.01,"5",FALSE
4757,"LP120824","Reservoir Wide","LPCR2387",2012-08-26 16:10:00,1104.668352,24.2,47.01,"10",FALSE
4758,"LP120824","Reservoir Wide","LPCR2520",2012-08-26 17:30:00,1104.668352,4.2,47.01,"10",TRUE
4759,"LP120824","Reservoir Wide","LPCR1799",2012-08-27 08:22:00,1104.622632,76.1,46.97,"",FALSE
4760,"LP120824","Reservoir Wide","LPESC290",2012-08-28 08:00:00,1104.573864,1.2,46.92,"60",TRUE
4761,"LP120824","Reservoir Wide","LPESC273",2012-08-28 08:35:00,1104.573864,5.3,46.92,"60",FALSE
4762,"LP120824","Reservoir Wide","LPESC200",2012-08-28 08:50:00,1104.573864,34.5,46.92,"5",FALSE
4763,"LP120824","Reservoir Wide","LPESC149",2012-08-28 09:30:00,1104.573864,53.5,46.92,"10",FALSE
4764,"LP120824","Reservoir Wide","LPESC119",2012-08-28 10:10:00,1104.573864,55.8,46.92,"0",FALSE
4765,"LP120824","Reservoir Wide","LPESC069",2012-08-28 10:50:00,1104.573864,67.1,46.92,"1",FALSE
4766,"LP120824","Reservoir Wide","LPESC030",2012-08-28 11:50:00,1104.573864,85,46.92,"0",FALSE
4767,"LP120824","Reservoir Wide","LPCR0697",2012-08-28 14:40:00,1104.573864,120.8,46.92,"15",FALSE
4768,"LP120824","Reservoir Wide","LPCR0697",2012-08-28 14:45:00,1104.573864,,46.92,"",FALSE
4769,"LP120824","Reservoir Wide","LPCR0697",2012-08-28 14:50:00,1104.573864,,46.92,"",FALSE
4770,"LP120824","Reservoir Wide","LPCR0697",2012-08-28 14:55:00,1104.573864,,46.92,"",FALSE
4771,"LP120824","Reservoir Wide","LPCR0697",2012-08-28 15:00:00,1104.573864,,46.92,"",FALSE
4772,"LP120824","Reservoir Wide","LPCR0453",2012-08-28 16:30:00,1104.573864,129.9,46.92,"80",FALSE
4773,"LP120824","Reservoir Wide","LPCR0004",2012-08-28 18:20:00,1104.573864,120,46.92,"5",FALSE
4774,"LP120824","Reservoir Wide","LPCR0024",2012-08-28 18:45:00,1104.573864,134.2,46.92,"",FALSE
4775,"LP120824","Reservoir Wide","LPCR-249",2012-08-29 07:30:00,1104.540336,,46.88,"",FALSE
4776,"LP120824","Reservoir Wide","LPCRDT07",2012-08-29 11:54:00,1104.540336,,46.88,"",FALSE
4777,"LP121016","Forebay ","LPCRDT07",2012-10-16 13:25:00,1103.525352,,45.87,"",FALSE
4778,"LP121016","Forebay ","LPCR-249",2012-10-17 10:26:00,1103.500968,,45.84,"",FALSE
4779,"LP121116","Forebay ","LPCR-249",2012-11-15 12:49:00,1102.906608,,45.25,"",FALSE
4780,"LP121116","Forebay ","LPCRDT08",2012-11-15 15:07:00,1102.906608,,45.25,"",FALSE
4781,"LP121116","Forebay ","LPCR0024",2012-11-16 09:30:00,1102.894416,132.5,45.24,"95",FALSE
4782,"LP121116","Forebay ","LPCR0004",2012-11-16 11:00:00,1102.894416,130.4,45.24,"95",FALSE
